source_route_id	source_url	restricted_relative_path	sha256	byte_count	acquisition_cursor
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/1-alto-mirador-peru-2023/	restricted://post40k_extension/raw/coe-detail/a2861c69d372639bc2c22607.html	0c581949dc6154c5b288083fd5ceceaa0ec969c1672cf318fa06693ff43b0018	134854	archive-page=101;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/1-alto-mirador-peru-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/20-los-cachingos-colombia-2023/	restricted://post40k_extension/raw/coe-detail/7dc6b9c7aac8369e43fd3b28.html	92c5ceb3352b9ab3a0d06fcd4b2371286055406fcad478d981173b74b94f1dc2	133574	archive-page=101;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/20-los-cachingos-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/21-monteverde-colombia-2023/	restricted://post40k_extension/raw/coe-detail/a0a6415bd67774a509b1d5bb.html	cc32ab05fe3efe3e6f87be93acf1814f996bd3ff790a91867c84a463a3a269ba	131689	archive-page=101;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/21-monteverde-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/22-la-fortuna-colombia-2023/	restricted://post40k_extension/raw/coe-detail/fd668db2cb225edefa624279.html	4bb0086bbbfde6ec1abda6aaa639ea91089ba91e1ec4faa2037c1e8e62b94e0f	135962	archive-page=101;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/22-la-fortuna-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/23-diamante-colombia-2023/	restricted://post40k_extension/raw/coe-detail/76ad97ce1ce17ecd996130d1.html	5d3402a34a26a9bbd00d775f3d3ede41e14af11903e766c466c2977d7fa606a7	132112	archive-page=101;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/23-diamante-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/24-la-roca-colombia-2023/	restricted://post40k_extension/raw/coe-detail/0bc1482ad62dd0d1cdcd2454.html	695d9eec484744816461801e1085526fb828590ecf5888cd63ee444ffc462c59	129823	archive-page=101;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/24-la-roca-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/25-la-piragua-colombia-2023/	restricted://post40k_extension/raw/coe-detail/a2ab1645d5ff1b42b0c99c93.html	b1bc9f89980aade627a071d34a0bb44a0ced800f2177efc114a6cf9b9cd7d609	136248	archive-page=101;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/25-la-piragua-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/26-el-refugio-colombia-2023/	restricted://post40k_extension/raw/coe-detail/94a05a2cdb7efc8b202504ba.html	52297345c10149bf07083d019c71d49ee6974b64d2a928630ff8ee67979aaeda	132002	archive-page=101;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/26-el-refugio-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/27-el-cairo-colombia-2023/	restricted://post40k_extension/raw/coe-detail/f81c0755cfbbfbf9a8ce139a.html	2451f12231ae2140f65cf0ab41842e8417c5f0bfb2bba5c2da0fb8d9c5a7672a	126087	archive-page=101;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/27-el-cairo-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/28-la-siberia-colombia/	restricted://post40k_extension/raw/coe-detail/f7907b9cbdf5cd0e01638a3a.html	d6443cd79f6c4249b36831d3c5742177c3b6a8a153328f9d399a6ec218815659	132077	archive-page=101;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/28-la-siberia-colombia/
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/102/	restricted://post40k_extension/raw/coe-archive/listings-page-102.html	2737b2bb8bfdf8f84639900ae5a5d068b560f9f1af6225667992643ccdcb32b4	128285	archive-page=102
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/10-juan-martin-colombia-2023/	restricted://post40k_extension/raw/coe-detail/aec14dd4d337e338fb1f1537.html	51b7b0277f43954b3d2450eb09e952edb436c269e9f9afca2c5d6fe73429d135	135731	archive-page=102;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/10-juan-martin-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/11-buena-vista-colombia-2023/	restricted://post40k_extension/raw/coe-detail/7fc7ab78dd5c25ac8be7ce50.html	f74889f74db69ce8ef0d6bfd5350c5bfa955a0f3c48645d57ea56119962f4eed	129517	archive-page=102;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/11-buena-vista-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/12-la-cruz-colombia-2023/	restricted://post40k_extension/raw/coe-detail/014844fc4d2b2011efe72a37.html	d575d9b09095d87a86434a3f324392378bd54427fb8f8e37a617332613a39e73	130235	archive-page=102;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/12-la-cruz-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/13-zamora-colombia-2023/	restricted://post40k_extension/raw/coe-detail/a1de8dfcb771c869b655aee8.html	387a66739fdd6c62e33e24fe3a046068316eede4a2841ee2185da60b744f7c38	129316	archive-page=102;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/13-zamora-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/14-la-vega-colombia-2023/	restricted://post40k_extension/raw/coe-detail/328b184fba46a5ddc0d3e842.html	227f21a6a83b0d716b0ec5aaf3d32c928d4b3509ec5ad7f10788e1810ed82935	134079	archive-page=102;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/14-la-vega-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/15-los-guayacanes-colombia-2023/	restricted://post40k_extension/raw/coe-detail/52ec38941b4730036e3b0902.html	267f35e2d56dd38ffbae1dd1acc4d2eaebdeacb92cccb7decf57eaa9e87a68bc	130068	archive-page=102;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/15-los-guayacanes-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/16-el-guayabo-colombia-2023/	restricted://post40k_extension/raw/coe-detail/10094be77f934a5240a77214.html	53ffe05b295afa6240f79879b7f7e7159af4ee5a0ae2db203d426dd21a1ccb4b	127869	archive-page=102;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/16-el-guayabo-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/17-san-pedro-colombia-2023/	restricted://post40k_extension/raw/coe-detail/3b980f17fec8632811a32257.html	26bcb92c91740dbbeaacab6cbde251025280646d29d45c60a3a7d980cdccd3e8	128984	archive-page=102;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/17-san-pedro-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/18-el-cachingo-colombia-2023/	restricted://post40k_extension/raw/coe-detail/c24b3b8688939246f8a4ae08.html	1deb7b61f02c88ecb80c7d308a0d47dab7e2597b02c8c1283580abee2bb16153	129688	archive-page=102;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/18-el-cachingo-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/19-la-mina-colombia-2023/	restricted://post40k_extension/raw/coe-detail/7b9ad43f4e32f91a436dced6.html	01cd0be5c5c8f3aa27aec520fa1289e97e6b075950f7e20ea00b93553ffa31ed	133721	archive-page=102;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/19-la-mina-colombia-2023/
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/103/	restricted://post40k_extension/raw/coe-archive/listings-page-103.html	f5421525ebe2fcb06ac8dd91bf20ef51991a1a6478d8a04acc96a0d05884ea30	127833	archive-page=103
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/1-montreal-colombia-2023/	restricted://post40k_extension/raw/coe-detail/29adc7b2e19804b3e9deadff.html	a7624c4544fc63f86094558daad1c887030bb094c0b8145c42244d1bb19cdb3e	132068	archive-page=103;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/1-montreal-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/2-santa-ana-colombia-2023/	restricted://post40k_extension/raw/coe-detail/26d3c214132867a2ca9b6fce.html	4e8d1351bd9d0a528f17c1b83841d4a30803144728e4c447ec8f2b5383ceb25c	129658	archive-page=103;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/2-santa-ana-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/3-el-cedral-colombia-2023/	restricted://post40k_extension/raw/coe-detail/56103df87bec1b67dbf42798.html	c090c89299f6c27132989a97289bf1e9ed50e731ab07a8cb077cc58b191fb4cf	130386	archive-page=103;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/3-el-cedral-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/4-los-aguacates-colombia-2023/	restricted://post40k_extension/raw/coe-detail/922e99dc74a2db36e74508f0.html	387b76d3ba821034ae7556bc160dcffb7f52b2455f3060c6c35af1e74c8179f1	129465	archive-page=103;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/4-los-aguacates-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/5-la-bohemia-colombia-2023/	restricted://post40k_extension/raw/coe-detail/7d9a27cf0104dc1535fd6c07.html	20e25853b37dc7832ab97340a420112a239d83a41ad5d7f2c2028a3ea3078b38	131235	archive-page=103;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/5-la-bohemia-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/6-el-triunfo-colombia-2023/	restricted://post40k_extension/raw/coe-detail/48245858767e74098d31de8b.html	9a6a837cc74b4db91e9e782618f74a65c7ae1469d74f2240a015b3874bb15f12	130783	archive-page=103;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/6-el-triunfo-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/7-buenos-aires-colombia-2023/	restricted://post40k_extension/raw/coe-detail/fe44e2ef9a64d7b9949555c6.html	d79ae92ce201a1957f14ea57e65fd23b17afe99de6b8da18302b3402f9c39e6b	131876	archive-page=103;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/7-buenos-aires-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/8-la-palma-colombia-2023/	restricted://post40k_extension/raw/coe-detail/46273dcba137419a44edc6a4.html	81c89f3ae17c3f083743c976f9b83e35565e8cf4438f71cd464f28e893b14ca7	131360	archive-page=103;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/8-la-palma-colombia-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/9-juanambu-colombia-2023/	restricted://post40k_extension/raw/coe-detail/6fb680bf2abe8cf6ea145615.html	0bd1f9d028102937ab48c6ec1146883595a256c4feb8e91bb4f06a086529ad07	127720	archive-page=103;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/9-juanambu-colombia-2023/
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/104/	restricted://post40k_extension/raw/coe-archive/listings-page-104.html	26ae594612c3298415175f495d686bf548ebc5af8e4f47179bf9435e8de16552	126418	archive-page=104
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/105/	restricted://post40k_extension/raw/coe-archive/listings-page-105.html	b90818c775f9d95f63357fa67f1a513d590f335efe80db6ef7f37b83d767d90e	126065	archive-page=105
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-ata-coffee-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/c98159ab23f6dd338d7d2ae6.html	d357a4a027a33133fae84a3e25b2d75bc8d5b4cccd17a22d9dfb12d7323f43df	127534	archive-page=105;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/nw-ata-coffee-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-finca-cecrata-thailand-2023/	restricted://post40k_extension/raw/coe-detail/e8d8cf057193f07e3b1bb1d8.html	232ca958ee0bb66d8715fb1ef2847a06c67a53e7757e422ccaac16e9a7a3cefe	129399	archive-page=105;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/nw-finca-cecrata-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-rai-doi-nan-coffee-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/0877906191f540d13075fbf7.html	b3805058253e2494572e603e2432114f115c92d881998100cd01d978faa81b0b	126212	archive-page=105;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/nw-rai-doi-nan-coffee-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-saenchai-estate-thailand-2023/	restricted://post40k_extension/raw/coe-detail/a61c037da77068b525c85aad.html	044c833294f7c8ba9ea8fc5e5946ca87efc890f834dcc7bd90799308ac883977	128294	archive-page=105;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/nw-saenchai-estate-thailand-2023/
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/106/	restricted://post40k_extension/raw/coe-archive/listings-page-106.html	3826e0f15ce34d55a79dbc3f4c3f24249fac4715a8f44eae233f2721347cc2ba	126311	archive-page=106
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/11-doitung-scailing-project-in-nan-thailand-2023/	restricted://post40k_extension/raw/coe-detail/f697cea8441e1c5c3fae6a5b.html	f26d55b211179c46413603c35ef1052cff99a30cff97897d8e91b56ec3dd57a0	130544	archive-page=106;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/11-doitung-scailing-project-in-nan-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/12-follow-your-heart-coffee-thailand-2023/	restricted://post40k_extension/raw/coe-detail/4676f5134e23f570a64ba6f3.html	93d820946914b2126509b278d84bffb5cd532abfad3960eddbc90ce991d9f171	129300	archive-page=106;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/12-follow-your-heart-coffee-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/13-soyi-coffee-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/03c5b2f399df7d5361a50836.html	e58f3339021286a5c90bb5c51a6e2dc83fadea779256bc34be15da01c69af2f3	129566	archive-page=106;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/13-soyi-coffee-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/14-karen-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/ab0821390c083dc184cae933.html	088c9151a90a7f91997c3175bdf85bd078d74f36ef66712cfd623be1a9ba4e01	128463	archive-page=106;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/14-karen-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/15-apae-thailand-2023/	restricted://post40k_extension/raw/coe-detail/7f69c174184e3760a9cb6bfc.html	26de85463867e3959c5bd58136208a35a9587c5501f50cd26d96dc0a33959279	128513	archive-page=106;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/15-apae-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/16-praiwan-estate-thailand-2023/	restricted://post40k_extension/raw/coe-detail/9dcb74fe20eb7f0301ab8ad9.html	989cadcfefab20ad782e2c36b657d2d18ef443fb222d11de4b1422193dff3cca	131594	archive-page=106;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/16-praiwan-estate-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-mae-toei-village-thailand-2023/	restricted://post40k_extension/raw/coe-detail/7608c0a91bc24a18d42971fb.html	9be2cdb0c5f5e513e287deb9bcb7732d9cc3df4551ee8727deae31fa93e82c80	129064	archive-page=106;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/nw-mae-toei-village-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-piyamaporn-wanmanee-thailand-2023/	restricted://post40k_extension/raw/coe-detail/ce36c63622f469693d971a29.html	3b83c4e4687c0574446889eb12476cebe5be75ddee21cdcef11ab75f4561a7e0	131398	archive-page=106;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/nw-piyamaporn-wanmanee-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-raidindee-tea-coffee-thailand-2023/	restricted://post40k_extension/raw/coe-detail/bb6bde766b80aca8f548684a.html	7789595beafba97caedb741ef357e0235419eca717b20d4c1fa3f97b0a785688	127713	archive-page=106;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/nw-raidindee-tea-coffee-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-soft-coffee-thailand-2023/	restricted://post40k_extension/raw/coe-detail/15fe5c32804a1b992556396b.html	84eed8b9f01475c28ae85f974315cf4c2dc74efbf6a396d3f78ce70c92e7790d	131553	archive-page=106;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/nw-soft-coffee-thailand-2023/
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/107/	restricted://post40k_extension/raw/coe-archive/listings-page-107.html	30c4fdc842c5727c3ed1cb9f56300665067ed2c5fa643003c835d04ee6b7cecd	126481	archive-page=107
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/1-coffee-de-hmong-bio-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/0d04a146ff3fe07422d66116.html	c231f54393b473d11f3235c1043847d0c464dc0e3d01cc45725fa7dabfef6c3d	130702	archive-page=107;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/1-coffee-de-hmong-bio-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/10-heramon-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/7f9fa0cb42261648fcad2553.html	c00ab30ff3f03a98d5811c6972f53e4e08b53d1a97d275fafa26f0f7244ba521	128964	archive-page=107;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/10-heramon-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/2-phala-akha-coffee-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/5e467cb8c08cfce3577e80b9.html	133d4b895ffbe77d515b4e931491a44593a7100c9b5953052f2053626f1cb535	131575	archive-page=107;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/2-phala-akha-coffee-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/3-soft-coffee-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/271845dfc510b701fd5f47a9.html	8a0bf9138878df93ce26c993f8e1657c52534139ddc882638338123bcddacd77	130528	archive-page=107;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/3-soft-coffee-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/4-cherdpong-village-thailand-2023/	restricted://post40k_extension/raw/coe-detail/4cdc7cc0214758cd1e96d543.html	9805abae89338e983b28ba68e00557c58700ca6581ebb9985817fa2887a1941b	134504	archive-page=107;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/4-cherdpong-village-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/5-amazing-coffee-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/6dfa59a0614ce6140c587e97.html	8a53cc55ccab18b566e1e77c26d05e71410b74b0080667af84581daa3713118b	128899	archive-page=107;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/5-amazing-coffee-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/6-doi-pakgud-coffee-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/0a23a96e4aec8dda93e87eaf.html	ec7beef32a4b380ecb7739ea8807a35f0d497496701444a94a7ff6ccc63946b8	135315	archive-page=107;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/6-doi-pakgud-coffee-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/7-doitung-development-project-thailand-2023/	restricted://post40k_extension/raw/coe-detail/ffbf42221ccef9b4f377b81d.html	c0dedbaa9e5e6270735203a26c7b3962ec4aa4b509e33aa3a6ae8cc5d754640d	131554	archive-page=107;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/7-doitung-development-project-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/8-ma-family-coffee-farm-thailand-2023/	restricted://post40k_extension/raw/coe-detail/19426fe7c7cd3386ad72ad6f.html	02a9da361ae8f22af68321c93ee608b407b66949158e9e78af1835ebdb3666d7	133396	archive-page=107;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/8-ma-family-coffee-farm-thailand-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/9-doi-nan-thailand-2023/	restricted://post40k_extension/raw/coe-detail/e5febac9e0c38140b3917326.html	12008ea2ea7e03af1d512091edd8e294bf55778d9d5e21d87860cb32316abcb1	127264	archive-page=107;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/9-doi-nan-thailand-2023/
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/108/	restricted://post40k_extension/raw/coe-archive/listings-page-108.html	d7afd3b7b97d5c38fe62eea99a94a62a9f19eb3f6ba34cde00355e0e361737a2	126470	archive-page=108
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/109/	restricted://post40k_extension/raw/coe-archive/listings-page-109.html	a6990ee38413739c611cef8d62f8656ab3705da834b530f0d7e6f4bb4dc9edd5	126724	archive-page=109
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/110/	restricted://post40k_extension/raw/coe-archive/listings-page-110.html	22c643f0c61d29553adfe7a44972e93abeea61ed4a9b3784e55c1d783a89345c	126604	archive-page=110
route.coe.post40k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/111/	restricted://post40k_extension/raw/coe-archive/listings-page-111.html	497ab40f9909a51a5ff9e2d1a21a97e8b8872f8b64c0ba3396e70469150c0b17	126312	archive-page=111
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/28-los-angeles-el-salvador-2023/	restricted://post40k_extension/raw/coe-detail/598fb81e64762b4983c27825.html	be58a40c59d9d76dade73b560e375ed56b55fe350a98b451fc45582f3256a491	132835	archive-page=111;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/28-los-angeles-el-salvador-2023/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/29-holanda-el-salvador-2023/	restricted://post40k_extension/raw/coe-detail/63f238a920ee6ccaa076e7f9.html	2dde0029dd6e04d4c858364966907d0ad4d7cb3c32652cb1fc62b80eeb901d02	129587	archive-page=111;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/29-holanda-el-salvador-2023/
