candidate_key	candidate_inventory_sha256	normalized_expression_sha256	raw_variant_count	occurrence_count	document_count	raw_surface_hash_inventory_sha256	source_document_inventory_sha256	candidate_text_retained
round3i.firstbloom.sha256_1f0eced289629de905e9447f48b3de97be056256d7740c2f96e30a2204102ff3	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	1f0eced289629de905e9447f48b3de97be056256d7740c2f96e30a2204102ff3	1	1	1	428e7664da022fc883d85b3db2b4a9a25b6f52d65343fca577626c16c18b9597	20adb9c25adbf09a653aa01c9c7ac1564cf68a6f5171a10edc27bd27c21da754	false
round3i.firstbloom.sha256_1f1727620d7ef0a084f6912b2eace6e784129af232f735071cddcd53d1433d9a	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	1f1727620d7ef0a084f6912b2eace6e784129af232f735071cddcd53d1433d9a	1	1	1	a99c9c5b9e65b4155cd4031ceffa7706fedaa11f248cd7d6fecf5eae320f109c	ec39575e62ffc687f5d3570387b0bf793954b0d35b97476789f7e5a78f17ffb1	false
round3i.firstbloom.sha256_1f2075abe2e678d60e4965ab15991305756c41062ed7a29a41e101ae527b621a	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	1f2075abe2e678d60e4965ab15991305756c41062ed7a29a41e101ae527b621a	1	2	2	393a4ef6887599f657c0a2876bc05c1bf1514bde0413ed85bdb4715703cfc28b	a66de6786fc465fe069c00b8d936c3f466c18dbdf804bf082a443f1de52511b1	false
round3i.firstbloom.sha256_1f3e4202fccec9eff48227019527ae2dbae04ede500d3b715181fea58b90641d	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	1f3e4202fccec9eff48227019527ae2dbae04ede500d3b715181fea58b90641d	1	1	1	30ea7e89bae7b5a49605d81681adac5a38d69933ba0ac8fcc086e6c72622f671	0c216b259184d4baa245c46877c3bdf53636cdd4b9e59b99ffd660cf2ba86054	false
round3i.firstbloom.sha256_1f61a28b9f9a06020b9ea2aa6e1e9042868215a0b7e13856cb62961313d58ca3	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	1f61a28b9f9a06020b9ea2aa6e1e9042868215a0b7e13856cb62961313d58ca3	1	1	1	ad346b6e2b4ce125a85af184d8fa0d680741f93bfd8e402522c7ac834e8de610	a3ae786627dbb2fe787877a6b7082ac1be8aa2d6e5760c0a47e6dbd35b0262a7	false
round3i.firstbloom.sha256_1fa5710250ccede556c1ed4698167429813cae68de386efa6b4832671854ed49	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	1fa5710250ccede556c1ed4698167429813cae68de386efa6b4832671854ed49	1	1	1	86da4ba443741038b742d9f46044b4527fc837449389dc7d65019234625cf56f	9bc920dabdfc055698ff7f9ec73015e2dad1d6a097fd874522caee8d105cdf87	false
round3i.firstbloom.sha256_1ff931f48d7872780b445980462d670354f03e44c63441e32dc901f467f05918	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	1ff931f48d7872780b445980462d670354f03e44c63441e32dc901f467f05918	1	1	1	7a3ead22281b18cf3e1e9deb8b4eadb948a83fee787956799e0daa8021901fb5	57e6dae8980670613e02c44e03ee77e156cdc79604c5aec0ae9e10db4aa70244	false
round3i.firstbloom.sha256_224ea9a3f45bcb5c937524d844bf1438abb467382d44d309d17e365cb49aeff1	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	224ea9a3f45bcb5c937524d844bf1438abb467382d44d309d17e365cb49aeff1	1	1	1	b7adf8e257f08ca2b593b51ee1e64ad8f59d1e6244c54982194100fc24afa889	52e4119a012412252e4eaa6bd2f068e8bb7d9666aad10c2c297d64b952ef1998	false
round3i.firstbloom.sha256_228ed66fd497f3e0105ce68326d5d0361ef884a07e9e2ae22b05845a3b79efd5	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	228ed66fd497f3e0105ce68326d5d0361ef884a07e9e2ae22b05845a3b79efd5	1	1	1	25b84f8180db991b50795b379fd5231b058e971decfbe074ea39b0b2686b5809	e6fa993c3bf2be668d77af1cfabbdd2d2b9eb225318314fc31e07571d3ccd03e	false
round3i.firstbloom.sha256_233ae0abc36a0533dfbfc998df6012b4c0c3a650b543a36b57b5135c0eb8c8ed	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	233ae0abc36a0533dfbfc998df6012b4c0c3a650b543a36b57b5135c0eb8c8ed	1	1	1	a8907b19ba328eb0d8c695d9b40b1dc440a734b65395c4cb6ba985173874e502	e1bdd87b130e4e631c5d5be52c3f74a113f7a8de2913135afe6a9e05ac8ce751	false
round3i.firstbloom.sha256_2377ab5e7123dc676ba013cf6c7c59be87ebd2de06623c43638aa386e265461c	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2377ab5e7123dc676ba013cf6c7c59be87ebd2de06623c43638aa386e265461c	1	1	1	d984df9f0f064e83f83ae17d96005d82709f2fef26cf1246f48b1ba786ee4d98	4c44049bc437bdf01f0c2df5de19d30fa6c55aa47444a902912731084b0338ab	false
round3i.firstbloom.sha256_23aee684f124fa31d664d614c717fb0a4ef3b2d4d45cee174aae54a8eb55e9c4	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	23aee684f124fa31d664d614c717fb0a4ef3b2d4d45cee174aae54a8eb55e9c4	2	2	2	a7c12761e425133f814db7156571ea338e585c349608eb80e9ac799bd633ae04	49970707d25f30ba23ca0f15b06ba6dd3b500f05a9fbdaf4e35882121555a22f	false
round3i.firstbloom.sha256_243e2b82c1c4de2c6942cca39d26c54805b29f7510d7ccd1b2781bb416253484	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	243e2b82c1c4de2c6942cca39d26c54805b29f7510d7ccd1b2781bb416253484	1	1	1	121f1b9e5f543f4c8ab41c738a4540205a34d2fa46ff85d19546fde8491665c5	47aba8037d476e63e3733ed1b9e5a9872b60f909bf337f72865177d6114cf318	false
round3i.firstbloom.sha256_2474724b55142f95c2c4d85f6c2e193ba5ac2e89d828e14737de6f17ce5febb1	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2474724b55142f95c2c4d85f6c2e193ba5ac2e89d828e14737de6f17ce5febb1	1	1	1	0199b2d08708844acfcbde35e6d68b3f99f4f56a2ea3e679f0575dd0cf350b59	dbdaabc26ef9f754f59c7da4b295c108a2b87c05c973b3b57ba87e16ef9fab44	false
round3i.firstbloom.sha256_2548fdca93a4c86c9f92889245877b6cce444633447879a9c089539210e3ba4f	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2548fdca93a4c86c9f92889245877b6cce444633447879a9c089539210e3ba4f	2	2	2	05fbfd12ec795f3bd86a27d2a406b2ca045bdf36a45e7b30a12844689149e145	5b7c4f24c7289f51022cd866cf428d9b6c73c1999b1dfdbfad9d209809578f4d	false
round3i.firstbloom.sha256_256463c9d6174d762ae2da6c306582aa7229c7964e05b106f17a8ce8364e8f73	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	256463c9d6174d762ae2da6c306582aa7229c7964e05b106f17a8ce8364e8f73	1	1	1	610ff554143718f48ccd155656083ecc3e70eca1c7c963256132c8f647404c40	8c37afb714ec1afcde7f23a090bcffc6c32f96638a08eb68546ef045cf55e6f7	false
round3i.firstbloom.sha256_2574f05f4b0a10985cc70371d634e91007604506ff052a5877087eed0f38dcd4	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2574f05f4b0a10985cc70371d634e91007604506ff052a5877087eed0f38dcd4	1	1	1	0fba6f4f64e02922cf0bb4816171afa1db14fa3b01383bbe777aded4e63803e6	4262fb58113003513e23baefc63efc78b5185fa9b64da7587b221762bc9ae35e	false
round3i.firstbloom.sha256_2596def0d63a9713ac3e8221e14434e3a79798785e43341aec4bcec2627fc654	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2596def0d63a9713ac3e8221e14434e3a79798785e43341aec4bcec2627fc654	1	1	1	95f33fad4f74d8282f0fad1a30e7f032b2c8c4eb998e1e5132659edfa322ca38	3c0ad7a93617737ccbdde29c770317dcfe4ec70bbe69c6fa74534fae024a452e	false
round3i.firstbloom.sha256_25bfdf29076cb70d8efea4873e91f13a21aeddea8dc8018a18eb6cfa86b154bd	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	25bfdf29076cb70d8efea4873e91f13a21aeddea8dc8018a18eb6cfa86b154bd	1	1	1	15473358602d1592db88a516a24f86b5c58fc021c7e0e2d83ffeac72e8e6680a	73aefc1f81f15b16e85da51005fd59dd4a5439d7bbcb24a32ed45320277d463c	false
round3i.firstbloom.sha256_25d1e0f8809587d1808ed146bf75a7e24ac0d6b5591b431ae1ee3cb1d07d944c	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	25d1e0f8809587d1808ed146bf75a7e24ac0d6b5591b431ae1ee3cb1d07d944c	1	1	1	c07857f7cab36fcc92acedf2e8b52b07230ae1dfc465aac7cc7f3196403361c6	98af3e6c3afa24196eb556d040294bcf3d1149f24fa7f8555d7df34c11f91d4f	false
round3i.firstbloom.sha256_260960caaeaa6bde2f549fd93b1f09b068b8cd3d2024ef86e0569e44f1e5a492	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	260960caaeaa6bde2f549fd93b1f09b068b8cd3d2024ef86e0569e44f1e5a492	1	1	1	05d487dc7bd384f3c8ca345c2df70b245627f30e622e73768783a4e392c3b454	8eece21f74706b3e9e7931afa0617dd400c0fb11235d2c9c95294e1f6e161338	false
round3i.firstbloom.sha256_264b3f199a9c01f78db6217de1752bf0354cc6eb901aac93b257a86d319fbcd0	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	264b3f199a9c01f78db6217de1752bf0354cc6eb901aac93b257a86d319fbcd0	1	1	1	c8c6a8f9f7ecf5aeb84b820e65e8322510393b40efed063696ee2d8311278f33	51b0a777794b0371a80d34df52cffe63d7e8bd0407f347f422c10a9d8da24a8b	false
round3i.firstbloom.sha256_2673b34cc055dbd2b09eff8a7f3f2e4f8830c472293502f8a132600ba0182487	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2673b34cc055dbd2b09eff8a7f3f2e4f8830c472293502f8a132600ba0182487	1	1	1	2927abda4297a9672a04b8938beaf9f528aa0a5b72e3aaad5ed01723c13ab214	a075765b1dac0e9b8d279d170b439ff63c00165dc376d23540de7f448a4ed261	false
round3i.firstbloom.sha256_26ab1631ff0fd26b859064183917aedeffcceab89dd30dcc22447353607f469a	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	26ab1631ff0fd26b859064183917aedeffcceab89dd30dcc22447353607f469a	1	1	1	983a9700985d93ca93089c7edae5aefd4fac64f87141f94678136cabdda363f3	93d854a55aa717cf305d188a4a054feac275c67731a619301adadd9695a22598	false
round3i.firstbloom.sha256_26b88faa606ffa9961833ed4934429f4c8c97e5600855b814de46cd6eb4bea97	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	26b88faa606ffa9961833ed4934429f4c8c97e5600855b814de46cd6eb4bea97	1	1	1	b094374bdcb6df1749027873cd92d2df72ab3199ba8ae4c4fb2a729d5250f23d	b9151cd266038f65a426335a039a8304a56d7e66396191bb4641abcad15b8649	false
round3i.firstbloom.sha256_26d1c81f142d5008a455ee31f4aecda9e992d497dfbb9abbe4d01055dc3131f5	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	26d1c81f142d5008a455ee31f4aecda9e992d497dfbb9abbe4d01055dc3131f5	1	1	1	d015a30c7671211179ab6edd54b00e091933acaf9d5b9d8d71414e4ef7d6b716	bf5a09c382818718e70bd6978f2b536566dc12faa9bb004f9a528fedffc55dc8	false
round3i.firstbloom.sha256_26fc8e29649cdc547101cf34a4e2721e9a0de2dbd0e0718891a107ec285742b0	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	26fc8e29649cdc547101cf34a4e2721e9a0de2dbd0e0718891a107ec285742b0	1	1	1	90f841314efbcdac98a4a46ecb58eb703cb3a88770f32d7389252213b5d7192f	022456c299ce75f474f8ffb310c17ac661fdb8db81a3b12ecf22ee070181e285	false
round3i.firstbloom.sha256_27479456ca648d5d0a885195709589269771b4bd50148302a99ce280913d97a4	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	27479456ca648d5d0a885195709589269771b4bd50148302a99ce280913d97a4	1	1	1	f54fdbf4983747777f667c65f705a4da0f1820f7f018bb04c6fe7d85d186e8c6	536654aad8f5d9194ee67a8c47c533eaf4648cab6c03810ba66174958a782a4e	false
round3i.firstbloom.sha256_27d5ba96c579290b831998f9649d9eea80df77cf30e279f9ffad7dd9ecca2e0d	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	27d5ba96c579290b831998f9649d9eea80df77cf30e279f9ffad7dd9ecca2e0d	1	1	1	14e180cd4351f13d5cd812dae92cb645b3d2d91c0f7fb094081405ad61e32872	cc432c589fa71d886101ef26114de50ab08df742fb55523272c7f9920ec2fa11	false
round3i.firstbloom.sha256_27e691e1d3d0c6a7b257ac50d1d8968f37a00bfb03b56cf18ed159a9c15cf474	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	27e691e1d3d0c6a7b257ac50d1d8968f37a00bfb03b56cf18ed159a9c15cf474	1	1	1	63a7d412bb85cbe715a3caaca7804be7a9e70640b31802f5b2274a8434c80848	03e7ed6023837970c0c5ddb47de220fefd24704395cbbf50a10668563fc6b2c9	false
round3i.firstbloom.sha256_281b5a58513bef487bd410752701f7d0b9c561e2dd9d1af624b471b83d92ef06	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	281b5a58513bef487bd410752701f7d0b9c561e2dd9d1af624b471b83d92ef06	1	1	1	aaf7202ec8235e54daeef3daab25572ef9902815ed9983a1865f749e7823bde4	c2a2caa9701deb9797077cc196ff9339ab9d64e1f7ab57e61d0227282470f064	false
round3i.firstbloom.sha256_2886b0b748b7eddb7e5f8f1e07f19997061156cd03320cc8b26576957e346f19	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2886b0b748b7eddb7e5f8f1e07f19997061156cd03320cc8b26576957e346f19	1	1	1	84aefce518b326cc7e258a34ddc462a1748753dee8f2db2a9f102bfb8622abfd	b3e2a8c7094561eb419a98faff0b0f6e465fa4592f7a0eb373e479cb9f851e53	false
round3i.firstbloom.sha256_28db2e6e92ecc6e56ecd683cc7f0859159a8dfd4083653ab69919a902bea0735	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	28db2e6e92ecc6e56ecd683cc7f0859159a8dfd4083653ab69919a902bea0735	1	2	2	02b12f18853fa2f513343b800a54f8a5f8dcb08571c1de2bc063946b39d8fc9d	2fd27bf0055bb33b66a81d150b5b21b159a4381e9d06365339c8c3e66fbf2d88	false
round3i.firstbloom.sha256_28f62b3f3c3bd175648b3462ef988844eaa00903c705f7281991c9baf1f81165	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	28f62b3f3c3bd175648b3462ef988844eaa00903c705f7281991c9baf1f81165	1	1	1	ab988d4d3c95516f8ec41624df044c63e4135bde7eb2dbc17962e1b517ae9682	437d4f168c87a3289d0c38ca57857367c8f91ec74500d2269ae322ba1ca935a6	false
round3i.firstbloom.sha256_2906010acb3279f7a91a4d48573952d449908d163bbcb2f56d7e5441e3ed4ef8	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2906010acb3279f7a91a4d48573952d449908d163bbcb2f56d7e5441e3ed4ef8	1	1	1	a3bf9ce63a58e3bd607337e066742a64dd70fa93c773a78c651673afa8d7a4a8	681c635eecc82cc629067c01c8c4846b29a0467bf1a7a98f13b313f00bbfc27c	false
round3i.firstbloom.sha256_290d5b47625f7ef6ba20ef82225d767a3c870ec78668632576a3fc57b31566a8	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	290d5b47625f7ef6ba20ef82225d767a3c870ec78668632576a3fc57b31566a8	1	1	1	21d84fee09d9d4d9b2cb2e8710168904e0ed1979bbf8a1561132e6e95f61cf1c	4e21457bf9bf030bb7334662f2b86cc85a90c1e135592802173b45e5c5aa9ef1	false
round3i.firstbloom.sha256_296076f0388840c556271c17f56554034043e0685479fd0c51c40cf56fa73dbd	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	296076f0388840c556271c17f56554034043e0685479fd0c51c40cf56fa73dbd	1	1	1	c4fb81703614277fb7974dc31fa06b6cc363ca77418b1571a6d9e26a743c3d6f	e3081574291d2658a4947a5743656c96544677529d4a1e71f0d4425602772405	false
round3i.firstbloom.sha256_299a87fe39e096e3eb66c1936471b756bb446ad00e2b3d6f0b3c8017d1639630	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	299a87fe39e096e3eb66c1936471b756bb446ad00e2b3d6f0b3c8017d1639630	1	2	2	01a9d307d0931e0fef5f04174e6789fff18e2b0eb44d17a1dbc971c948d9b83d	3b0e7905db8ad047dbd0cd3d4c50a7bec11371ed16207a698c3f40fc782c752f	false
round3i.firstbloom.sha256_29cfd572d34fdf8b8f703a6dde6b506eb33313b5bc3a31f3dad9aabf0372c279	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	29cfd572d34fdf8b8f703a6dde6b506eb33313b5bc3a31f3dad9aabf0372c279	1	1	1	236ed5cb9ff0210d9bd67adc9ae3b83559dc7557530e4bdaa30fb5fad5d49b35	1b1d564dc97c206804e2de8a3d2ddd337692772a888bfedf849e50330f4c218c	false
round3i.firstbloom.sha256_29fb053aae6d5fe2450ce9a8e4b73455b27a44bf0aa357386f023fdbcb225d3e	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	29fb053aae6d5fe2450ce9a8e4b73455b27a44bf0aa357386f023fdbcb225d3e	1	1	1	e15aaaa40c5258c939829545dc718f0688947c7aac9e6a5caa660cfb998beece	8e6a4a3c9769c9d44d656fb2aa43df948bda02ffef1c7931b60ff69db225e987	false
round3i.firstbloom.sha256_29feb562719ce7aca04cf807813dccffc0e9ae232707a1e9fb692c46b7765fd8	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	29feb562719ce7aca04cf807813dccffc0e9ae232707a1e9fb692c46b7765fd8	1	1	1	bb6b3c37fd8595a4565fdc39e19bca30558c2a157967bb6147fbafd3cb473df1	bcfe415665e024b6f31ca3908ea9e6c26706599831f5ef5c1c70ec463d995fcb	false
round3i.firstbloom.sha256_2a0e749836bdc982a2b982ed67ac106041a787aa2af7f7cdd5b7851fdc8b6cff	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2a0e749836bdc982a2b982ed67ac106041a787aa2af7f7cdd5b7851fdc8b6cff	1	1	1	6ab93f33b2f7af914bb84a957f6cdc2f93d6c95ac277a572a41b11a082e95039	64991e393b4427d5c1e4cfd9c5aaea00848f697dd83c6be4c0fbf4ad252ee35b	false
round3i.firstbloom.sha256_2a3b7d68e3676e82dbbafd85ccc13f5d46e279482fb7d608f71d2584f2fdf15b	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2a3b7d68e3676e82dbbafd85ccc13f5d46e279482fb7d608f71d2584f2fdf15b	1	1	1	a89487946b62fba0c22073de97a98d72735b570c4c7582146fe0420f320057ec	bab03ceaf1b97634ab6097583c7fa960659643703a3e19cd21a77a4672f87854	false
round3i.firstbloom.sha256_2aee789db5620b402b48758eb89de11add1440b8674aa2a1b6670eb5bb33d5c7	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2aee789db5620b402b48758eb89de11add1440b8674aa2a1b6670eb5bb33d5c7	1	1	1	9b0ddb70a64a2262dfbafd4aeef33212ab220d85da27dfdd11c63b5232ffb14a	fb815cb4eb4dc07e68896e403da8cac459aea9d601769b23de982b361eda012c	false
round3i.firstbloom.sha256_2afb77103af9ac69fd1a230d8636a377b1ca952dfdf89a445337d9bcc170e52f	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2afb77103af9ac69fd1a230d8636a377b1ca952dfdf89a445337d9bcc170e52f	1	1	1	0edc8da29b01fe4c60397a36f665f0ef92e0fd0bd0bacd91529ee0e87364efb9	716f3d11e16d61bdab1ab689fe06d52bc8890b8c0108d8e3c20e8ca3b72ae0f6	false
round3i.firstbloom.sha256_2b6173262d13c476c9c06d38b460d943ddf9c8a006d16921d24847067a13bb09	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2b6173262d13c476c9c06d38b460d943ddf9c8a006d16921d24847067a13bb09	1	1	1	8a953f1576f731efaea2ab931407a4a2900361bec5329dad72fe339665583770	03e7ed6023837970c0c5ddb47de220fefd24704395cbbf50a10668563fc6b2c9	false
round3i.firstbloom.sha256_2bb1d4e7ce1df31905f57f5c8814a9f0c8815d51e034b5a98745f6eb6ae895a5	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2bb1d4e7ce1df31905f57f5c8814a9f0c8815d51e034b5a98745f6eb6ae895a5	1	1	1	fdfdb713ee2c6ec1fc7136d8fe6c9ad784a02ff4f8e81ac9b4da442ab90ecca7	4481d70eac51481bc8f9765c1bf942877fd4c7c155cda1faeabf08d1739438af	false
round3i.firstbloom.sha256_2bc4f8dd7fea6199f9c2a907989380d9369bcd48dcc2e5a131f51360d84bbfdb	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2bc4f8dd7fea6199f9c2a907989380d9369bcd48dcc2e5a131f51360d84bbfdb	1	1	1	028b94ac360c4b28cb1a37a93ccdb4a92de10eba2cd73f80901a9fd75b7fc7db	58025f2e23f744d1de9ac0a2e3bcd84b9b78c885ef616b83181ad25a087a22a4	false
round3i.firstbloom.sha256_2bd92609bc3f7edae379ff1d1998ec87463042fea75905dc936e9c1091fe5e7b	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2bd92609bc3f7edae379ff1d1998ec87463042fea75905dc936e9c1091fe5e7b	1	1	1	2b2a7bc97dac74946d37bcbcb295900475a078c573b06c155e608c245cad2a6a	8a06a96dad592c6873b7d97c2f847ce48252ba6450ed14f853272dc654a2a68b	false
round3i.firstbloom.sha256_2c6f45a1ff31fa0145da037b12fcda064e40a38c9ec3c0271dfe2722f6fe8d1d	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2c6f45a1ff31fa0145da037b12fcda064e40a38c9ec3c0271dfe2722f6fe8d1d	1	1	1	a225709033173542d4c9260e19401a070d01ff8fa98a287b544ebe6e77eabcde	10dc2eca82546b1bad43a6e81e1a6013589f645c11b4f4dfcec886cb2487dceb	false
round3i.firstbloom.sha256_2c9ead993a3a5596c23f706e896a7d9d18aa5face60432e437d49dfb5adcdbca	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2c9ead993a3a5596c23f706e896a7d9d18aa5face60432e437d49dfb5adcdbca	1	1	1	6d4aeab652ae44a4f6e0fed51add3e650c1e0665098d0e31b7ca9324114d6912	92b4c135987846cc83886739c46dd956f8242321747b38dc2b4fd75f7d14242d	false
round3i.firstbloom.sha256_2cc144ed1cd35add0f48992367e882ce78b18b3eac1a7467e0a2520426fd7240	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2cc144ed1cd35add0f48992367e882ce78b18b3eac1a7467e0a2520426fd7240	1	1	1	e8c707bce13fe33d1b69f7351a399d73b0b7c80cabac2bc1c014c00e0522ffe8	50b8b0939076b297f88a90beda050cd18f68777809068a18bb135b9fa4815350	false
round3i.firstbloom.sha256_2cc67be6755915888d096082dde17d578b8933bd7a67b926c953fb1851340c03	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2cc67be6755915888d096082dde17d578b8933bd7a67b926c953fb1851340c03	1	1	1	0c4b17fe56e76aebabc74c4c66069ed642eae05fac58901ee09ed088b26b2a4e	183ee78d333ef53de5d9da40c57cc103e073ac4cded4ddac36a65da142c453fe	false
round3i.firstbloom.sha256_2cd4b2b2654b50137dc7852f0abd70ee770b6c86b18871b59f0e0a2f1bda2933	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2cd4b2b2654b50137dc7852f0abd70ee770b6c86b18871b59f0e0a2f1bda2933	1	1	1	0300a6378e2c74b79452454d85079890260645612a7a38c1c7ae3ee0462f76e5	c4018234d0e6bab362afed7822d5ed12d2a862334ad4cf133c80726136f69625	false
round3i.firstbloom.sha256_2d1dea410ba2f2b6232821449f311acbe6f91775fc6ab45266287ce6ee4a5b4e	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2d1dea410ba2f2b6232821449f311acbe6f91775fc6ab45266287ce6ee4a5b4e	1	1	1	473649bcb64f7761f28a14f1807a97da1388b266d250e5ad198f53553420690c	2a9207987a5d2d3b16a92750044fb77549e918ed09c59ec9e5e19ee60d562e1c	false
round3i.firstbloom.sha256_2d373de84c3e68ae46c3219ec4c174e11edb0eea4ad0ace962b5e73987a1424c	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2d373de84c3e68ae46c3219ec4c174e11edb0eea4ad0ace962b5e73987a1424c	1	1	1	23478b6b6ce10e041c83fb2c3fbca045ab8b9c0fad9ceab3bb72334b74760a76	23e05011eba497e928e20cd7ebb4da85cda1bdf27a50528aea8cd74f5cc45737	false
round3i.firstbloom.sha256_2d6203c231436903252026c087bb30ce38f663b7d3ef849e411f64ce414d6153	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2d6203c231436903252026c087bb30ce38f663b7d3ef849e411f64ce414d6153	1	2	2	238150b6907786278e334d39abe10bde75db3bc528bb4f02d2ee5e378ca2ebd9	99b0e9469d19943552efdbb89ba25ce69540f6b3104bb67f77c774581149d0bc	false
round3i.firstbloom.sha256_2e18074821e14c0d77b31d66f6b61388b45d6ec1d8cf5a1c93126fdbf2bc2a2e	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	2e18074821e14c0d77b31d66f6b61388b45d6ec1d8cf5a1c93126fdbf2bc2a2e	1	1	1	f2b5cb4e8a00031c2f8b2659ff5a0c9c0780c9a2b9c223339e3ac4e6a919ed2e	a8446ce4d7692bf56990d642553a5f79546d984094277f606189bcbbda81e180	false
