source_route_id	source_url	restricted_relative_path	sha256	byte_count	acquisition_cursor
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/6-fcj-volcan-azul-cipresal-costa-rica-2024-experimental/	restricted://post30k_extension/raw/coe-detail/ec31d986ff6020d9de682c29.html	dd614b1b0dc6c935262d92b948c5c314d3a41b6cda791b841b4d7ae605b8bbd3	140795	archive-page=75;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/6-fcj-volcan-azul-cipresal-costa-rica-2024-experimental/
route.coe.post30k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/76/	restricted://post30k_extension/raw/coe-archive/listings-page-076.html	f573ed936b9598438323d279946aa3c78273d55c1c67427a569f4ed20e6ef2d4	130828	archive-page=76
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/1-finca-voo-costa-rica-2024-experimental/	restricted://post30k_extension/raw/coe-detail/cccd3f2a23b51eb8466d1f79.html	6dedd1491954927703143677c04386426ff01196e630b0b0801117d41b4e1041	141784	archive-page=76;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/1-finca-voo-costa-rica-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/1-santa-teresa-el-salvador-2024-wet/	restricted://post30k_extension/raw/coe-detail/3decc9a56a0f09fcae9bc73f.html	04e9e97119e679b7dbb96fbf77c2edd750aeda4ccca07ba06e6d8161a44ee10b	149109	archive-page=76;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/1-santa-teresa-el-salvador-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/2-el-cedro-costa-rica-2024-wet/	restricted://post30k_extension/raw/coe-detail/ed170bac726f71c97fe59a05.html	4cd560a5f2f22120a22b1715be436f48ed9336e246f587f9d4e097b102f0b245	142450	archive-page=76;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/2-el-cedro-costa-rica-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/3-quebrada-grande-costa-rica-2024-wet/	restricted://post30k_extension/raw/coe-detail/2d25bcd44f3a03797d3fd3f1.html	a9d0c82bdf14eef71353fbc71a5cc64d0d8d0cc3a8985f4cdc77b930016fdd2f	139863	archive-page=76;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/3-quebrada-grande-costa-rica-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/5-rio-blanco-costa-rica-2024-wet/	restricted://post30k_extension/raw/coe-detail/ee1477616d53ac9c0345cfe9.html	e9dc62392ca1714b0703428d1b7dcb063cbb87c20a073f05a53cbdd024cf489f	141517	archive-page=76;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/5-rio-blanco-costa-rica-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/6-don-cayito-costa-rica-2024-wet/	restricted://post30k_extension/raw/coe-detail/6319aafa83ff4204d4f45332.html	d3f122b8d46b87629b408e7d0112cd4c1e0e0cefa50ed8317828a69b1aec1279	141663	archive-page=76;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/6-don-cayito-costa-rica-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/7-volcan-azul-hacienda-colima-costa-rica-2024-wet/	restricted://post30k_extension/raw/coe-detail/5e1e8f255f21568371ce0ff1.html	940f6ca95d366b42d88c0aa44b4ac6bcd6abd6d23971dbbefc3f31ab0ef1ee65	140903	archive-page=76;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/7-volcan-azul-hacienda-colima-costa-rica-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-helvetia-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/db17be60eda1e30c698371cc.html	dc77acc266eed7511e27edf2f7f5c112b6c906223bd99bb09d0fff136ca648c1	145744	archive-page=76;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/nw-helvetia-el-salvador-2024-experimental/
route.coe.post30k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/77/	restricted://post30k_extension/raw/coe-archive/listings-page-077.html	18bac419d6ddb560ef1f23334e6a9da68c344ef809b825a1b6cd779509de778a	130707	archive-page=77
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/10-el-izotal-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/6b5fa30d785158237eca9735.html	4d0076a0a3ea4d1463f9120dcf9d1fa100a13728a4bafaa8c9b1540eb1c7fcfa	152847	archive-page=77;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/10-el-izotal-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/11-las-duanas-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/c77ce93abf9b97fd4f54d579.html	f4adc677bdd95986f99803a8d0176151ddb7dfcb946476f3b8220fb1b77341bb	154947	archive-page=77;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/11-las-duanas-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/5-la-perla-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/9f4383d1c8ac7830c08a8901.html	a5e26ad6477a831096b0c30f39e9b3359182dc488a64e8a6811b967a3f36cb3e	144703	archive-page=77;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/5-la-perla-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/d89d08e949e5fc1b23e158e2.html	0238192b169032c55bace8c0a482c6e08c6a111faa4b81b9c053accf356be5b6	140555	archive-page=77;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/7-el-angel-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/42c933dd51af8c96de1510ee.html	790b59b38cf4d004c5754b1cdc80a03dbbb0e53b2bce3f5992edeae80904256e	146867	archive-page=77;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/7-el-angel-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/8-puerto-arturo-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/d73b64cb385d04943b3c2e60.html	9dda9c9bfd409e04c9ddb1298f620ca86ba49cfc69b67d88890630ad930c0523	147816	archive-page=77;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/8-puerto-arturo-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/9-el-manantial-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/017ad5c292260444c4466e07.html	5d99a3e6f84620b33a0178653add65cff6d4f11ae4be1dd68d5712b7484c0ba7	144648	archive-page=77;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/9-el-manantial-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/nw-ethiopia-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/e1af0af586d926cb03f61708.html	00e23162d3232e11d47d9731fa3700d57a51594d192e3aed6e598d72aacdb58c	147330	archive-page=77;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/nw-ethiopia-el-salvador-2024-dry/
route.coe.post30k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/78/	restricted://post30k_extension/raw/coe-archive/listings-page-078.html	192408781778cedec81fa84dd90a88c9a4ae5b967405ec1d2c32865cc607b571	130117	archive-page=78
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/1-las-brumas-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/21beb05133e257ab79672c03.html	90bdb6208e3102acf5d0a5e7464bf0053a4a59420a3082db1cb367d3138ebe09	141856	archive-page=78;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/1-las-brumas-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/10-el-angel-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/a270db3e294d11897a64f217.html	aca3da1fdaef4a148d57600b3423dc7ad92e87c34d81fd001e640a788b7039b6	138644	archive-page=78;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/10-el-angel-el-salvador-2024-dry/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/2-ethiopia-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/601c4c6340024b355d62002d.html	17868e51e38f5879ff1a41075d9fcc1bfb4d497aaba61acd2a9d87349d48ae70	142018	archive-page=78;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/2-ethiopia-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/3-los-pirineos-el-salvador-2024-experimental/	restricted://post30k_extension/raw/coe-detail/06a2aecf09a672f92f2cf76b.html	ed475c73640a4f8e4ead062b11b3e51aa50f7a311a62d6d1f3b2fd8370b8d619	141329	archive-page=78;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/3-los-pirineos-el-salvador-2024-experimental/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/5-los-naranjos-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/51e90ff62c3fbce72939839d.html	88750ffa8e1429a8533e9f9a5ac266a0e0223f53acd39b92cf8d90ab785abed4	147152	archive-page=78;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/5-los-naranjos-el-salvador-2024-dry/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/6-mirador-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/b77397e06e1efebfbd12528e.html	e0bed6e8d46c87591b173aeacc3f0cfa443303066cf762ce68b0da95231ccaee	144516	archive-page=78;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/6-mirador-el-salvador-2024-dry/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/4bd0905cc955b64dd6f83dc9.html	fc7e4f89e0d6725bb00a6122f12a48bf1adec561e33d578351681c14029f7021	146040	archive-page=78;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-dry/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/8-el-pital-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/d79777cdc59dec80790fa605.html	1a2f7702453d810756e835303616b7c6ef4c491a9ceff09255a649411849ff84	133899	archive-page=78;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/8-el-pital-el-salvador-2024-dry/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/9-holanda-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/6618c7c162fd961b568a170f.html	74cb537624d06273f505825c81dad9ba4b8915788a64d1404814950dbb0f07ad	139049	archive-page=78;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/9-holanda-el-salvador-2024-dry/
route.coe.post30k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/79/	restricted://post30k_extension/raw/coe-archive/listings-page-079.html	a44acd9fabf63fecb5d74c88cc508c33c39bba05793144d66a9c7f0d3fbdde62	130442	archive-page=79
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/2-el-angel-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/97585173dfffec6d91d96fea.html	dcd930c22f8c06cdc8fea110948d7ae6f3bd823ada6b8df388da348908ea3e40	146472	archive-page=79;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/2-el-angel-el-salvador-2024-dry/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/3-campo-bello-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/c4db3870b0a6f9422ff67fb9.html	abeca0ff0ec70bd8eff5ef8e3bd91418275fbd830dee5f938e0b632e38882bc6	141505	archive-page=79;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/3-campo-bello-el-salvador-2024-dry/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/3-el-portezuelo-el-salvador-2024-wet/	restricted://post30k_extension/raw/coe-detail/389bee852afdbd624fe91b31.html	6c08ec019f2973251ceb7003f5f5092ab741d5203532fc26efea08e436960b0a	141198	archive-page=79;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/3-el-portezuelo-el-salvador-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/4-don-octavio-el-salvador-2024-dry/	restricted://post30k_extension/raw/coe-detail/ec2b9ae882a55e41ccedf204.html	fc820d4ee641636b05c86aaf93ddae4766e4ac83c755250fa90b48f5480a7561	144080	archive-page=79;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/4-don-octavio-el-salvador-2024-dry/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/4-la-montana-el-salvador-2024-wet/	restricted://post30k_extension/raw/coe-detail/37575543824ae3c1fc934761.html	32b70d0a94f0a4d8e0410edb61e10eccc887d2451101817d8aae866e5ffd2b80	146822	archive-page=79;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/4-la-montana-el-salvador-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/4-san-antonio-de-alejandria-el-salvador-2024-wet/	restricted://post30k_extension/raw/coe-detail/89e9a3a07a86ae777f2b6258.html	c7a967abb2327c3178ec4ecef5fe3c0ea358a3b8a24e4cad4e550895a457d302	134133	archive-page=79;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/4-san-antonio-de-alejandria-el-salvador-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/6-san-jose-el-salvador-2024-wet/	restricted://post30k_extension/raw/coe-detail/c841cdbcd46dfbcffb13491f.html	59489ff8c9c8406761f0e3d92ef7bbe6d07c8cff67e2beb70839a2b9ebddfe79	144363	archive-page=79;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/6-san-jose-el-salvador-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	restricted://post30k_extension/raw/coe-detail/f640f8cc035d086fe83efe0e.html	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	146232	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	restricted://post30k_extension/raw/coe-detail/3c9effe82a02ac45aec0252d.html	9223289fa3b3832fc46742298ca39cea71e914f995dbe33ad6b2f3ba018e741b	140841	archive-page=79;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/
route.coe.post30k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/80/	restricted://post30k_extension/raw/coe-archive/listings-page-080.html	d95f560824e1424bfbcc2f3c47795497e73d71a28505022230df4addf9c7c5c5	130309	archive-page=80
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/1-la-bendicion-brazil-2023-wet/	restricted://post30k_extension/raw/coe-detail/26464167aa6035f3ba9f7891.html	04058681b4df983b68e08a1ef4067f172f5cb665603a6e87451e1d5836b86c58	140128	archive-page=80;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/1-la-bendicion-brazil-2023-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/2-los-naranjos-el-salvador-2024-wet/	restricted://post30k_extension/raw/coe-detail/bc24fd3fe865bb4fe7ed48ac.html	2b8e2b0e9df4e62a1d1ea423e1955c6d49c12cbb7e64e318b89bdb39bce47847	147073	archive-page=80;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/2-los-naranjos-el-salvador-2024-wet/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/22-las-rocas-honduras-2024/	restricted://post30k_extension/raw/coe-detail/3c11e3b63b1b43b9f19e32fc.html	6c83d4a80abd50eae4a400f4917ac0ad549cbd910b210180edf13e5e36bddae2	141344	archive-page=80;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/22-las-rocas-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/23-el-pozo-honduras-2024/	restricted://post30k_extension/raw/coe-detail/e3f73091a7fe11ef8460b8b4.html	26bc3648013ec9aa3513e1437e61146acb683f8fee4816c1c5a6a3cfafb5d260	142278	archive-page=80;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/23-el-pozo-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/24-yireh-honduras-2024/	restricted://post30k_extension/raw/coe-detail/8c6a422d26caf35930177206.html	ff9b64bb97e6621761ccc5606b6ab30b80f6260bf6bc8a0940bf8f5b0065b04f	140884	archive-page=80;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/24-yireh-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/25-el-guayabo-honduras-2024/	restricted://post30k_extension/raw/coe-detail/6873680438dd6c050af8433e.html	737ddce4730dab157da4e62524d623be212cb98ac4b80385c89a44583e389329	142864	archive-page=80;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/25-el-guayabo-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/26-el-sile-honduras-2024/	restricted://post30k_extension/raw/coe-detail/113042c0556be0a95d610fac.html	19eadc115f311413365794de5665923fedf320fbb6f3f99bb87ad958ab6bf1ec	143617	archive-page=80;detail-index=7;url=https://farmdirectory.cupofexcellence.org/listing/26-el-sile-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/27-medalla-milagrosa-honduras-2024/	restricted://post30k_extension/raw/coe-detail/d81e614dba1720f26228450d.html	7d4e04bd89a90cf334c874b21c6993893789039947e7a22e9da5acaaee16d8fa	141732	archive-page=80;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/27-medalla-milagrosa-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/28-el-carreto-honduras-2024/	restricted://post30k_extension/raw/coe-detail/c1f67ed65bfc4f7cd19d3f58.html	74756e4cfed66ebddd45292d1fc92e26226add56807da2a1a960b921a96aa253	139683	archive-page=80;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/28-el-carreto-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/29-los-romeros-honduras-2024/	restricted://post30k_extension/raw/coe-detail/0b361dc7c07aef2e85b44def.html	8423ad39bd5780df357bf34667c6b0a552edbb7c919f55a0d50c180a3c43cf93	139937	archive-page=80;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/29-los-romeros-honduras-2024/
route.coe.post30k-archive-continuation	https://farmdirectory.cupofexcellence.org/listings/page/81/	restricted://post30k_extension/raw/coe-archive/listings-page-081.html	e0f4e53a1834d9a8a9285ab281e6ef6efd06d68a823f2a85d2b8e9ba423f804b	130320	archive-page=81
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/12-el-zapote-honduras-2024/	restricted://post30k_extension/raw/coe-detail/49dbe31a4a35e4c720d57731.html	809e89b51220be5915c13992da1d15357734b4a752bb36ce0334e4bfb02fc973	141043	archive-page=81;detail-index=1;url=https://farmdirectory.cupofexcellence.org/listing/12-el-zapote-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/13-la-leona-honduras-2024/	restricted://post30k_extension/raw/coe-detail/ba25e136a98ea3c32f2b3cce.html	5eca455d3a390e0cefa918a25412dfb9ed549dc325fbbf945452372a89afc727	143803	archive-page=81;detail-index=2;url=https://farmdirectory.cupofexcellence.org/listing/13-la-leona-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/14-la-esmeralda-honduras-2024/	restricted://post30k_extension/raw/coe-detail/6ed6886739910862baa700d9.html	3f8d3206308e19363bbe570c0142a7889b77a9edc6926790f3661e22cd50618d	140963	archive-page=81;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/14-la-esmeralda-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/15-la-colmena-honduras-2024/	restricted://post30k_extension/raw/coe-detail/ada9ed432270a92800e640e1.html	512f9f6007806aa0e9d61ffdae85711ecd1b48170a4f4ca5c79d75fcc20909f8	141740	archive-page=81;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/15-la-colmena-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/16-el-aguate-honduras-2024/	restricted://post30k_extension/raw/coe-detail/a1d7d41335abda691b92ccd6.html	e6865cc7593c0848f3eef236b21ac4b4f938fbbf873de75c1eb0b9b01d9da7b6	140740	archive-page=81;detail-index=5;url=https://farmdirectory.cupofexcellence.org/listing/16-el-aguate-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/17-el-gravileo-honduras-2024/	restricted://post30k_extension/raw/coe-detail/9c0dd789816d69c3796bab0a.html	73171efdcfdb905a324f1e674da93e565e60b6a9bec542c0ed270b8131096beb	142509	archive-page=81;detail-index=6;url=https://farmdirectory.cupofexcellence.org/listing/17-el-gravileo-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/19-los-tanquez-honduras-2024/	restricted://post30k_extension/raw/coe-detail/75ca16e3b40a65faae13c1e0.html	10ba4822564ec00a5446b840b496279e065b30b9bda7ede086fe1b40ed704434	143557	archive-page=81;detail-index=8;url=https://farmdirectory.cupofexcellence.org/listing/19-los-tanquez-honduras-2024/
route.coe.generic-official-sensory-detail	https://farmdirectory.cupofexcellence.org/listing/20-la-pila-honduras-2024/	restricted://post30k_extension/raw/coe-detail/3f0791c07c7c4ed231b0b4a7.html	db380f0a7608e89ba30ddaa4237c959058510d3cbafe69aa767032e21fcd11e0	141145	archive-page=81;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/20-la-pila-honduras-2024/
